component_number	matrix	partition_name	edges	nodes_in_component	component_density	BUSCO_ID	BUSCO_description	SwissProt_accession	SwissProt_description	GO_annotations	ribo_found
167	Whelan2015_D1	Gene_0268	3	6	0.8			Q10B98.1	RecName: Full=Zinc finger CCCH domain-containing protein 25; Short=OsC3H25	GO:0005686; GO:0003677; GO:0046872; GO:0003723; GO:0000398	False
167	Whelan2015_D20	Gene_0268	3	6	0.8			Q10B98.1	RecName: Full=Zinc finger CCCH domain-containing protein 25; Short=OsC3H25	GO:0005686; GO:0003677; GO:0046872; GO:0003723; GO:0000398	False
167	Whelan2017_full	Subset21_02	5	6	0.8			Q10B98.1	RecName: Full=Zinc finger CCCH domain-containing protein 25; Short=OsC3H25	GO:0005686; GO:0003677; GO:0046872; GO:0003723; GO:0000398	False
167	Simion2017	V2META14030-42-Calc_Hmm10-BMGE05	5	6	0.8			B0BN49.1	RecName: Full=RNA-binding motif protein, X-linked 2	GO:0005634; GO:0005686; GO:0071005; GO:0003723; GO:0000398	False
167	Whelan2015_D10	Gene_0268	3	6	0.8			Q10B98.1	RecName: Full=Zinc finger CCCH domain-containing protein 25; Short=OsC3H25	GO:0005686; GO:0003677; GO:0046872; GO:0003723; GO:0000398	False
168	Whelan2017_full	Subset22_05	5	6	0.8			P70582.1	RecName: Full=Nuclear pore complex protein Nup54; AltName: Full=54 kDa nucleoporin; AltName: Full=Nucleoporin Nup54	GO:0005635; GO:0031965; GO:0005643; GO:0044613; GO:0032991; GO:0017056; GO:0051028; GO:0006607; GO:0006999; GO:0006913; GO:0051291; GO:0051290; GO:0070208; GO:0051260; GO:0036228; GO:0006605; GO:0042306	False
168	Borowiec2015_Total1080	OG382.fasta.aln_gene437	5	6	0.8						
168	Whelan2015_D1	Gene_0614	3	6	0.8			G0S0R2.1	RecName: Full=Nucleoporin NUP57; AltName: Full=Nuclear pore protein NUP57	GO:0031965; GO:0005643; GO:0051028; GO:0015031	False
168	Whelan2015_D20	Gene_0614	3	6	0.8			P70582.1	RecName: Full=Nuclear pore complex protein Nup54; AltName: Full=54 kDa nucleoporin; AltName: Full=Nucleoporin Nup54	GO:0005635; GO:0031965; GO:0005643; GO:0044613; GO:0032991; GO:0017056; GO:0051028; GO:0006607; GO:0006999; GO:0006913; GO:0051291; GO:0051290; GO:0070208; GO:0051260; GO:0036228; GO:0006605; GO:0042306	False
168	Whelan2015_D10	Gene_0614	3	6	0.8			P70582.1	RecName: Full=Nuclear pore complex protein Nup54; AltName: Full=54 kDa nucleoporin; AltName: Full=Nucleoporin Nup54	GO:0005635; GO:0031965; GO:0005643; GO:0044613; GO:0032991; GO:0017056; GO:0051028; GO:0006607; GO:0006999; GO:0006913; GO:0051291; GO:0051290; GO:0070208; GO:0051260; GO:0036228; GO:0006605; GO:0042306	False
168	Moroz2014_3d	0614	5	6	0.8			P70582.1	RecName: Full=Nuclear pore complex protein Nup54; AltName: Full=54 kDa nucleoporin; AltName: Full=Nucleoporin Nup54	GO:0005635; GO:0031965; GO:0005643; GO:0044613; GO:0032991; GO:0017056; GO:0051028; GO:0006607; GO:0006999; GO:0006913; GO:0051291; GO:0051290; GO:0070208; GO:0051260; GO:0036228; GO:0006605; GO:0042306	False
169	Whelan2015_D20	Gene_0372	3	6	0.8			Q61578.1	RecName: Full=NADPH:adrenodoxin oxidoreductase, mitochondrial; Short=AR; Short=Adrenodoxin reductase; AltName: Full=Ferredoxin--NADP(+) reductase; Short=Ferredoxin reductase; Flags: Precursor	GO:0005743; GO:0005739; GO:0070402; GO:0015039; GO:0016491; GO:0008203; GO:0070995; GO:0006744	False
169	Moroz2014_3d	0372	5	6	0.8			Q61578.1	RecName: Full=NADPH:adrenodoxin oxidoreductase, mitochondrial; Short=AR; Short=Adrenodoxin reductase; AltName: Full=Ferredoxin--NADP(+) reductase; Short=Ferredoxin reductase; Flags: Precursor	GO:0005743; GO:0005739; GO:0070402; GO:0015039; GO:0016491; GO:0008203; GO:0070995; GO:0006744	False
169	Whelan2015_D1	Gene_0372	3	6	0.8			Q61578.1	RecName: Full=NADPH:adrenodoxin oxidoreductase, mitochondrial; Short=AR; Short=Adrenodoxin reductase; AltName: Full=Ferredoxin--NADP(+) reductase; Short=Ferredoxin reductase; Flags: Precursor	GO:0005743; GO:0005739; GO:0070402; GO:0015039; GO:0016491; GO:0008203; GO:0070995; GO:0006744	False
169	Whelan2015_D10	Gene_0372	3	6	0.8			Q61578.1	RecName: Full=NADPH:adrenodoxin oxidoreductase, mitochondrial; Short=AR; Short=Adrenodoxin reductase; AltName: Full=Ferredoxin--NADP(+) reductase; Short=Ferredoxin reductase; Flags: Precursor	GO:0005743; GO:0005739; GO:0070402; GO:0015039; GO:0016491; GO:0008203; GO:0070995; GO:0006744	False
169	Simion2017	V2META13520-42-Calc_Hmm10-BMGE05	5	6	0.8			Q61578.1	RecName: Full=NADPH:adrenodoxin oxidoreductase, mitochondrial; Short=AR; Short=Adrenodoxin reductase; AltName: Full=Ferredoxin--NADP(+) reductase; Short=Ferredoxin reductase; Flags: Precursor	GO:0005743; GO:0005739; GO:0070402; GO:0015039; GO:0016491; GO:0008203; GO:0070995; GO:0006744	False
169	Borowiec2015_Total1080	OG429.fasta.aln_gene489	5	6	0.8						
170	Whelan2015_D1	Gene_0177	3	6	0.8			P30777.2	RecName: Full=GPI mannosyltransferase 3; AltName: Full=GPI mannosyltransferase III; Short=GPI-MT-III; AltName: Full=Glycosylphosphatidylinositol-anchor biosynthesis protein 10	GO:0005783; GO:0005789; GO:0016021; GO:0004584; GO:0000030; GO:0006506	False
170	Whelan2017_full	Subset19_01	5	6	0.8			Q1LZA0.1	RecName: Full=GPI mannosyltransferase 3; AltName: Full=GPI mannosyltransferase III; Short=GPI-MT-III; AltName: Full=Phosphatidylinositol-glycan biosynthesis class B protein; Short=PIG-B	GO:0005783; GO:0005789; GO:0016021; GO:0000030; GO:0006506	False
170	Borowiec2015_Total1080	OG463.fasta.aln_gene525	5	6	0.8	EOG091G08V8	phosphatidylinositol glycan anchor biosynthesis, class B				
170	Whelan2015_D20	Gene_0177	3	6	0.8			Q1LZA0.1	RecName: Full=GPI mannosyltransferase 3; AltName: Full=GPI mannosyltransferase III; Short=GPI-MT-III; AltName: Full=Phosphatidylinositol-glycan biosynthesis class B protein; Short=PIG-B	GO:0005783; GO:0005789; GO:0016021; GO:0000030; GO:0006506	False
170	Whelan2015_D10	Gene_0177	3	6	0.8			Q1LZA0.1	RecName: Full=GPI mannosyltransferase 3; AltName: Full=GPI mannosyltransferase III; Short=GPI-MT-III; AltName: Full=Phosphatidylinositol-glycan biosynthesis class B protein; Short=PIG-B	GO:0005783; GO:0005789; GO:0016021; GO:0000030; GO:0006506	False
170	Simion2017	V2META14562-42-Calc_Hmm10-BMGE05	5	6	0.8			Q1LZA0.1	RecName: Full=GPI mannosyltransferase 3; AltName: Full=GPI mannosyltransferase III; Short=GPI-MT-III; AltName: Full=Phosphatidylinositol-glycan biosynthesis class B protein; Short=PIG-B	GO:0005783; GO:0005789; GO:0016021; GO:0000030; GO:0006506	False
171	Dunn2008	Tribe852	5	6	1.0	EOG091G0LT1	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)	P0CB95.1	RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial; AltName: Full=Complex I-18 kDa; Short=CI-18 kDa; AltName: Full=NADH-ubiquinone oxidoreductase 18 kDa subunit; Flags: Precursor	GO:0005747; GO:0016651; GO:0007420; GO:0019933; GO:0045333; GO:0022900; GO:0032981; GO:0048146; GO:0072593; GO:0051591	False
171	Borowiec2015_Total1080	OG519.fasta.aln_gene582	5	6	1.0	EOG091G0LT1	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)				
171	Ryan2013_est	gene199	5	6	1.0	EOG091G0LT1	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)	Q02375.1	RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial; AltName: Full=Complex I-18 kDa; Short=CI-18 kDa; AltName: Full=Complex I-AQDQ; Short=CI-AQDQ; AltName: Full=NADH-ubiquinone oxidoreductase 18 kDa subunit; Flags: Precursor	GO:0005747; GO:0008137; GO:0007420; GO:0019933; GO:0045333; GO:0022900; GO:0032981; GO:0048146; GO:0072593; GO:0001932; GO:0051591	False
171	Simion2017	V2META15229-42-Calc_Hmm10-BMGE05	5	6	1.0			Q9CXZ1.3	RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial; AltName: Full=Complex I-18 kDa; Short=CI-18 kDa; AltName: Full=Complex I-AQDQ; Short=CI-AQDQ; AltName: Full=NADH-ubiquinone oxidoreductase 18 kDa subunit; Flags: Precursor	GO:0005747; GO:0005739; GO:0008137; GO:0007420; GO:0019933; GO:0045333; GO:0022900; GO:0032981; GO:0048146; GO:0072593; GO:0001932; GO:0051591	False
171	Hejnol2009	Tribe1265_0	5	6	1.0	EOG091G0LT1	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)	P0CB95.1	RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial; AltName: Full=Complex I-18 kDa; Short=CI-18 kDa; AltName: Full=NADH-ubiquinone oxidoreductase 18 kDa subunit; Flags: Precursor	GO:0005747; GO:0016651; GO:0007420; GO:0019933; GO:0045333; GO:0022900; GO:0032981; GO:0048146; GO:0072593; GO:0051591	False
171	Chang2015	tribe852	5	6	1.0	EOG091G0LT1	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)	P0CB95.1	RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial; AltName: Full=Complex I-18 kDa; Short=CI-18 kDa; AltName: Full=NADH-ubiquinone oxidoreductase 18 kDa subunit; Flags: Precursor	GO:0005747; GO:0016651; GO:0007420; GO:0019933; GO:0045333; GO:0022900; GO:0032981; GO:0048146; GO:0072593; GO:0051591	False
172	Whelan2015_D20	Gene_0813	3	6	0.8			A7YWS7.1	RecName: Full=DNA polymerase epsilon subunit 2; AltName: Full=DNA polymerase II subunit 2; AltName: Full=DNA polymerase epsilon subunit B	GO:0008622; GO:0003677; GO:0003887; GO:0006261; GO:0042276	False
172	Whelan2015_D1	Gene_0813	3	6	0.8			A7YWS7.1	RecName: Full=DNA polymerase epsilon subunit 2; AltName: Full=DNA polymerase II subunit 2; AltName: Full=DNA polymerase epsilon subunit B	GO:0008622; GO:0003677; GO:0003887; GO:0006261; GO:0042276	False
172	Simion2017	V2META13647-42-Calc_Hmm10-BMGE05	5	6	0.8			P56282.2	RecName: Full=DNA polymerase epsilon subunit 2; AltName: Full=DNA polymerase II subunit 2; AltName: Full=DNA polymerase epsilon subunit B	GO:0008622; GO:0043231; GO:0016604; GO:0005654; GO:0003677; GO:0003887; GO:0006281; GO:0006260; GO:0006261; GO:0042276; GO:0000082	False
172	Whelan2015_D10	Gene_0813	3	6	0.8			A7YWS7.1	RecName: Full=DNA polymerase epsilon subunit 2; AltName: Full=DNA polymerase II subunit 2; AltName: Full=DNA polymerase epsilon subunit B	GO:0008622; GO:0003677; GO:0003887; GO:0006261; GO:0042276	False
172	Borowiec2015_Total1080	OG531.fasta.aln_gene594	5	6	0.8	EOG091G05Q6	DNA polymerase epsilon, subunit B				
172	Hejnol2009	Tribe3062_0	5	6	0.8	EOG091G05Q6	DNA polymerase epsilon, subunit B	A7YWS7.1	RecName: Full=DNA polymerase epsilon subunit 2; AltName: Full=DNA polymerase II subunit 2; AltName: Full=DNA polymerase epsilon subunit B	GO:0008622; GO:0003677; GO:0003887; GO:0006261; GO:0042276	False
173	Whelan2015_D20	Gene_0709	3	6	0.8	EOG091G0E3V	exosome component 2	Q8VBV3.1	RecName: Full=Exosome complex component RRP4; AltName: Full=Exosome component 2; AltName: Full=Ribosomal RNA-processing protein 4	GO:0005737; GO:0000177; GO:0000178; GO:0000176; GO:0005730; GO:0005634; GO:0003723; GO:0071034; GO:0043928; GO:0000467; GO:0071035; GO:0071038; GO:0071049; GO:0034427; GO:0071051; GO:0030307; GO:0034475	False
173	Whelan2015_D10	Gene_0709	3	6	0.8	EOG091G0E3V	exosome component 2	Q8VBV3.1	RecName: Full=Exosome complex component RRP4; AltName: Full=Exosome component 2; AltName: Full=Ribosomal RNA-processing protein 4	GO:0005737; GO:0000177; GO:0000178; GO:0000176; GO:0005730; GO:0005634; GO:0003723; GO:0071034; GO:0043928; GO:0000467; GO:0071035; GO:0071038; GO:0071049; GO:0034427; GO:0071051; GO:0030307; GO:0034475	False
173	Whelan2017_full	Subset29_04	5	6	0.8	EOG091G0E3V	exosome component 2	Q2KID0.1	RecName: Full=Exosome complex component RRP4; AltName: Full=Exosome component 2; AltName: Full=Ribosomal RNA-processing protein 4	GO:0000177; GO:0000178; GO:0000176; GO:0005730; GO:0003723; GO:0071034; GO:0043928; GO:0000467; GO:0071035; GO:0071038; GO:0071049; GO:0034427; GO:0071051; GO:0034475	False
173	Borowiec2015_Total1080	OG606.fasta.aln_gene673	5	6	0.8	EOG091G0E3V	exosome component 2				
173	Simion2017	V2META13723-42-Calc_Hmm10-BMGE05	5	6	0.8	EOG091G0E3V	exosome component 2	Q13868.2	RecName: Full=Exosome complex component RRP4; AltName: Full=Exosome component 2; AltName: Full=Ribosomal RNA-processing protein 4	GO:0005737; GO:0000177; GO:0005829; GO:0000178; GO:0000176; GO:0005730; GO:0005654; GO:0005634; GO:0000175; GO:0008312; GO:0003723; GO:0071034; GO:0043928; GO:0000467; GO:0071035; GO:0071038; GO:0071049; GO:0034427; GO:0071051; GO:0030307; GO:0043488; GO:0006364; GO:0034475	False
173	Whelan2015_D1	Gene_0709	3	6	0.8	EOG091G0E3V	exosome component 2	Q2KID0.1	RecName: Full=Exosome complex component RRP4; AltName: Full=Exosome component 2; AltName: Full=Ribosomal RNA-processing protein 4	GO:0000177; GO:0000178; GO:0000176; GO:0005730; GO:0003723; GO:0071034; GO:0043928; GO:0000467; GO:0071035; GO:0071038; GO:0071049; GO:0034427; GO:0071051; GO:0034475	False
174	Whelan2015_D10	Gene_0727	3	6	0.8	EOG091G0EKA	diphthamide biosynthesis 5	O81769.1	RecName: Full=Probable diphthine methyl ester synthase; AltName: Full=Diphthamide biosynthesis methyltransferase	GO:0004164; GO:0017183	False
174	Whelan2015_D20	Gene_0727	3	6	0.8	EOG091G0EKA	diphthamide biosynthesis 5	O81769.1	RecName: Full=Probable diphthine methyl ester synthase; AltName: Full=Diphthamide biosynthesis methyltransferase	GO:0004164; GO:0017183	False
174	Hejnol2009	Tribe2321_0	5	6	0.8	EOG091G0EKA	diphthamide biosynthesis 5	Q9CWQ0.2	RecName: Full=Diphthine methyl ester synthase; AltName: Full=Diphthamide biosynthesis methyltransferase	GO:0004164; GO:0017183	False
174	Moroz2014_3d	0727	5	6	0.8			Q5E982.1	RecName: Full=Diphthine methyl ester synthase; AltName: Full=Diphthamide biosynthesis methyltransferase	GO:0004164; GO:0017183	False
174	Borowiec2015_Total1080	OG668.fasta.aln_gene735	5	6	0.8	EOG091G0EKA	diphthamide biosynthesis 5				
174	Whelan2015_D1	Gene_0727	3	6	0.8	EOG091G0EKA	diphthamide biosynthesis 5	O81769.1	RecName: Full=Probable diphthine methyl ester synthase; AltName: Full=Diphthamide biosynthesis methyltransferase	GO:0004164; GO:0017183	False
175	Whelan2015_D20	Gene_0974	3	6	0.8			Q54CP1.1	RecName: Full=Ribosomal RNA-processing protein 8	GO:0005677; GO:0005730; GO:0033553; GO:0035064; GO:0008168; GO:0000183; GO:0006364	False
175	Whelan2015_D10	Gene_0974	3	6	0.8			Q54CP1.1	RecName: Full=Ribosomal RNA-processing protein 8	GO:0005677; GO:0005730; GO:0033553; GO:0035064; GO:0008168; GO:0000183; GO:0006364	False
175	Hejnol2009	Tribe3869_0	5	6	0.8			O43159.2	RecName: Full=Ribosomal RNA-processing protein 8; AltName: Full=Cerebral protein 1; AltName: Full=Nucleomethylin	GO:0005677; GO:0005829; GO:0005730; GO:0005654; GO:0005634; GO:0005886; GO:0033553; GO:0035064; GO:0003723; GO:0008757; GO:0042149; GO:0000183; GO:0072332; GO:0071158; GO:0046015; GO:0006364	False
175	Borowiec2015_Total1080	OG799.fasta.aln_gene875	5	6	0.8	EOG091G0K2R	ribosomal RNA processing 8, methyltransferase, homolog (yeast)				
175	Simion2017	V2META14498-42-Calc_Hmm10-BMGE05	5	6	0.8			Q54CP1.1	RecName: Full=Ribosomal RNA-processing protein 8	GO:0005677; GO:0005730; GO:0033553; GO:0035064; GO:0008168; GO:0000183; GO:0006364	False
175	Whelan2015_D1	Gene_0974	3	6	0.8			Q54CP1.1	RecName: Full=Ribosomal RNA-processing protein 8	GO:0005677; GO:0005730; GO:0033553; GO:0035064; GO:0008168; GO:0000183; GO:0006364	False
176	Hejnol2009	Tribe2270_0	5	6	0.8	EOG091G0II3	TOR signaling pathway regulator	A2VCX1.1	RecName: Full=TIP41-like protein	GO:0005829; GO:0000077; GO:0032515; GO:0007165; GO:0031929	False
176	Whelan2015_D20	Gene_0407	3	6	0.8			Q6IRA8.1	RecName: Full=TIP41-like protein	GO:0005737	False
176	Borowiec2015_Total1080	OG800.fasta.aln_gene878	5	6	0.8	EOG091G0II3	TOR signaling pathway regulator				
176	Whelan2015_D10	Gene_0407	3	6	0.8			Q6IRA8.1	RecName: Full=TIP41-like protein	GO:0005737	False
176	Whelan2015_D1	Gene_0407	3	6	0.8			Q6IRA8.1	RecName: Full=TIP41-like protein	GO:0005737	False
176	Simion2017	V2META14602-42-Calc_Hmm10-BMGE05	5	6	0.8			Q6IRA8.1	RecName: Full=TIP41-like protein	GO:0005737	False
177	Moroz2014_3d	0969	5	6	0.8	EOG091G0GMC	APAF1 interacting protein	A9VCQ2.1	RecName: Full=Probable methylthioribulose-1-phosphate dehydratase; Short=MTRu-1-P dehydratase	GO:0005737; GO:0046570; GO:0008270; GO:0019509; GO:0019284	False
177	Whelan2015_D1	Gene_0969	3	6	0.8	EOG091G0GMC	APAF1 interacting protein	C1C4M8.1	RecName: Full=Methylthioribulose-1-phosphate dehydratase; Short=MTRu-1-P dehydratase; AltName: Full=APAF1-interacting protein homolog	GO:0005737; GO:0046570; GO:0008270; GO:0006915; GO:0019509; GO:0019284	False
177	Whelan2015_D20	Gene_0969	3	6	0.8	EOG091G0GMC	APAF1 interacting protein	C1C4M8.1	RecName: Full=Methylthioribulose-1-phosphate dehydratase; Short=MTRu-1-P dehydratase; AltName: Full=APAF1-interacting protein homolog	GO:0005737; GO:0046570; GO:0008270; GO:0006915; GO:0019509; GO:0019284	False
177	Hejnol2009	Tribe2744_0	5	6	0.8	EOG091G0GMC	APAF1 interacting protein	A9VCQ2.1	RecName: Full=Probable methylthioribulose-1-phosphate dehydratase; Short=MTRu-1-P dehydratase	GO:0005737; GO:0046570; GO:0008270; GO:0019509; GO:0019284	False
177	Whelan2015_D10	Gene_0969	3	6	0.8	EOG091G0GMC	APAF1 interacting protein	C1C4M8.1	RecName: Full=Methylthioribulose-1-phosphate dehydratase; Short=MTRu-1-P dehydratase; AltName: Full=APAF1-interacting protein homolog	GO:0005737; GO:0046570; GO:0008270; GO:0006915; GO:0019509; GO:0019284	False
177	Borowiec2015_Total1080	OG810.fasta.aln_gene889	5	6	0.8	EOG091G0GMC	APAF1 interacting protein				
178	Simion2017	V2META13570-42-Calc_Hmm10-BMGE05	5	6	0.9333333333333333			Q9EQY6.1	RecName: Full=GPI mannosyltransferase 1; AltName: Full=GPI mannosyltransferase I; Short=GPI-MT-I; AltName: Full=Phosphatidylinositol-glycan biosynthesis class M protein; Short=PIG-M	GO:0005789; GO:0016021; GO:0000030; GO:0006506	False
178	Whelan2015_D10	Gene_0863	4	6	0.9333333333333333			Q4R4E1.1	RecName: Full=GPI mannosyltransferase 1; AltName: Full=GPI mannosyltransferase I; Short=GPI-MT-I; AltName: Full=Phosphatidylinositol-glycan biosynthesis class M protein; Short=PIG-M	GO:0005789; GO:0016021; GO:0016758; GO:0006506	False
178	Hejnol2009	Tribe3220_0	5	6	0.9333333333333333			Q66IJ4.1	RecName: Full=GPI mannosyltransferase 1; AltName: Full=GPI mannosyltransferase I; Short=GPI-MT-I; AltName: Full=Phosphatidylinositol-glycan biosynthesis class M protein; Short=PIG-M	GO:0005789; GO:0016021; GO:0016758; GO:0006506	False
178	Moroz2014_3d	0863	5	6	0.9333333333333333			Q4R4E1.1	RecName: Full=GPI mannosyltransferase 1; AltName: Full=GPI mannosyltransferase I; Short=GPI-MT-I; AltName: Full=Phosphatidylinositol-glycan biosynthesis class M protein; Short=PIG-M	GO:0005789; GO:0016021; GO:0016758; GO:0006506	False
178	Whelan2015_D1	Gene_0863	4	6	0.9333333333333333			Q2TXB8.2	RecName: Full=GPI mannosyltransferase 1; AltName: Full=GPI mannosyltransferase I; Short=GPI-MT-I; AltName: Full=Glycosylphosphatidylinositol-anchor biosynthesis protein 14	GO:0005789; GO:0016021; GO:0016758; GO:0071555; GO:0006506	False
178	Borowiec2015_Total1080	OG823.fasta.aln_gene903	5	6	0.9333333333333333						
179	Simion2017	V2META14346-42-Calc_Hmm10-BMGE05	5	6	0.8666666666666667			Q5BKT4.1	RecName: Full=Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase; AltName: Full=Alpha-1,2-glucosyltransferase ALG10-A; AltName: Full=Alpha-2-glucosyltransferase ALG10-A; AltName: Full=Asparagine-linked glycosylation protein 10 homolog A	GO:0005789; GO:0016021; GO:0106073; GO:0004583; GO:0006488	False
179	Whelan2015_D10	Gene_0408	4	6	0.8666666666666667	EOG091G0A27	Alpha-2-glucosyltransferase Alg10	O88788.1	RecName: Full=Putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase; AltName: Full=Alpha-1,2-glucosyltransferase ALG10-A; AltName: Full=Alpha-2-glucosyltransferase ALG10-B; AltName: Full=Asparagine-linked glycosylation protein 10 homolog B; AltName: Full=Potassium channel regulator 1	GO:0005789; GO:0016021; GO:0005886; GO:0106073; GO:0004583; GO:0015459; GO:0060117; GO:0006488; GO:0007605	False
179	Whelan2015_D1	Gene_0408	4	6	0.8666666666666667	EOG091G0A27	Alpha-2-glucosyltransferase Alg10	Q7SA35.3	RecName: Full=Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase; AltName: Full=Alpha-1,2-glucosyltransferase alg-10; AltName: Full=Alpha-2-glucosyltransferase alg-10; AltName: Full=Asparagine-linked glycosylation protein 10; AltName: Full=Dolichyl-phosphoglucose-dependent glucosyltransferase alg-10	GO:0005789; GO:0016021; GO:0106073; GO:0004583; GO:0006488	False
179	Hejnol2009	Tribe3744_0	4	6	0.8666666666666667			O88788.1	RecName: Full=Putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase; AltName: Full=Alpha-1,2-glucosyltransferase ALG10-A; AltName: Full=Alpha-2-glucosyltransferase ALG10-B; AltName: Full=Asparagine-linked glycosylation protein 10 homolog B; AltName: Full=Potassium channel regulator 1	GO:0005789; GO:0016021; GO:0005886; GO:0106073; GO:0004583; GO:0015459; GO:0060117; GO:0006488; GO:0007605	False
179	Moroz2014_3d	0408	4	6	0.8666666666666667			O88788.1	RecName: Full=Putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase; AltName: Full=Alpha-1,2-glucosyltransferase ALG10-A; AltName: Full=Alpha-2-glucosyltransferase ALG10-B; AltName: Full=Asparagine-linked glycosylation protein 10 homolog B; AltName: Full=Potassium channel regulator 1	GO:0005789; GO:0016021; GO:0005886; GO:0106073; GO:0004583; GO:0015459; GO:0060117; GO:0006488; GO:0007605	False
