"component_number"	"matrix"	"partition"	"edges"	"nodes_in_component"	"component_density"	"BUSCO_ID"	"BUSCO_description"	"SwissProt_accession"	"SwissProt_description"	"GO_annotations"	"ribo_found"	"BUSCO"
"1391"	"220"	"Hejnol2009"	"Tribe2197_0"	4	5	1	"EOG091G0RPE"	"TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa"	"Q16594.1"	"RecName: Full=Transcription initiation factor TFIID subunit 9; AltName: Full=RNA polymerase II TBP-associated factor subunit G; AltName: Full=STAF31/32; AltName: Full=Transcription initiation factor TFIID 31 kDa subunit; Short=TAFII-31; Short=TAFII31; AltName: Full=Transcription initiation factor TFIID 32 kDa subunit; Short=TAFII-32; Short=TAFII32"	"GO:0071339; GO:0005654; GO:0005634; GO:0000125; GO:0070761; GO:0000124; GO:0030914; GO:0005669; GO:0033276; GO:0033613; GO:0051117; GO:0070742; GO:0003677; GO:0002039; GO:0046982; GO:0003713; GO:0008134; GO:0044212; GO:0000492; GO:0006974; GO:0043966; GO:0043066; GO:1902166; GO:0032435; GO:0030307; GO:0060760; GO:0045944; GO:0050821; GO:1901796; GO:0070555; GO:0042795; GO:0006366; GO:0006367"	FALSE	"TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa"
"1392"	"220"	"Borowiec2015_Total1080"	"OG116.fasta.aln_gene156"	4	5	1	"EOG091G0RPE"	"TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa"	NA	NA	NA	NA	"TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa"
"1393"	"220"	"Ryan2013_est"	"gene396"	4	5	1	"EOG091G0RPE"	"TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa"	"Q62880.2"	"RecName: Full=Transcription initiation factor TFIID subunit 9B; AltName: Full=Neuronal cell death-related gene in neuron 7; Short=DN-7; AltName: Full=Transcription initiation factor TFIID subunit 9-like; AltName: Full=Transcription-associated factor TAFII31L"	"GO:0000124; GO:0005669; GO:0046982; GO:0008134; GO:0044212; GO:0006352; GO:0043966; GO:0045944; GO:0012501; GO:0014070; GO:0006366"	FALSE	"TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa"
"1394"	"221"	"Borowiec2015_Total1080"	"OG128.fasta.aln_gene168"	4	5	1	NA	NA	NA	NA	NA	NA	NA
"1395"	"221"	"Philippe2009"	"Gene_0014"	4	5	1	NA	NA	"O44411.1"	"RecName: Full=Nucleolar GTP-binding protein 1"	"GO:0005730; GO:0005634; GO:0005525; GO:0008340; GO:0010888; GO:1903104; GO:2000241; GO:0042254"	FALSE	NA
"1396"	"221"	"Simion2017"	"V2META12716-42-Calc_Hmm10-BMGE05"	4	5	1	NA	NA	"Q99ME9.3"	"RecName: Full=Nucleolar GTP-binding protein 1; AltName: Full=Chronic renal failure gene protein; AltName: Full=GTP-binding protein NGB"	"GO:0005737; GO:0005829; GO:0005794; GO:0031965; GO:0005730; GO:0005634; GO:0048471; GO:0005525; GO:0003924; GO:0000463; GO:0030336; GO:0008285; GO:0022408; GO:0033342; GO:0008156; GO:0031397; GO:0050821; GO:0000079"	FALSE	NA
"1397"	"221"	"Chang2015"	"crfg"	4	5	1	NA	NA	"O44411.1"	"RecName: Full=Nucleolar GTP-binding protein 1"	"GO:0005730; GO:0005634; GO:0005525; GO:0008340; GO:0010888; GO:1903104; GO:2000241; GO:0042254"	FALSE	NA
"1398"	"221"	"Whelan2017_strict"	"Subset2"	4	5	1	NA	NA	"Q99ME9.3"	"RecName: Full=Nucleolar GTP-binding protein 1; AltName: Full=Chronic renal failure gene protein; AltName: Full=GTP-binding protein NGB"	"GO:0005737; GO:0005829; GO:0005794; GO:0031965; GO:0005730; GO:0005634; GO:0048471; GO:0005525; GO:0003924; GO:0000463; GO:0030336; GO:0008285; GO:0022408; GO:0033342; GO:0008156; GO:0031397; GO:0050821; GO:0000079"	FALSE	NA
"1399"	"222"	"Simion2017"	"V2META12172-42-Calc_Hmm10-BMGE05"	4	5	0.7	"EOG091G019V"	"glycine dehydrogenase (decarboxylating)"	"P23378.2"	"RecName: Full=Glycine dehydrogenase (decarboxylating), mitochondrial; AltName: Full=Glycine cleavage system P protein; AltName: Full=Glycine decarboxylase; AltName: Full=Glycine dehydrogenase (aminomethyl-transferring); Flags: Precursor"	"GO:0005960; GO:0005759; GO:0005739; GO:0005634; GO:0005886; GO:0009055; GO:0019899; GO:0016594; GO:0004375; GO:0016829; GO:0042803; GO:0070280; GO:0030170; GO:1990830; GO:0006546; GO:0019464; GO:1903442; GO:0036255"	FALSE	"glycine dehydrogenase (decarboxylating)"
"1400"	"222"	"Whelan2015_D1"	"Gene_0016"	2	5	0.7	NA	NA	"P15505.2"	"RecName: Full=Glycine dehydrogenase (decarboxylating), mitochondrial; AltName: Full=Glycine cleavage system P protein; AltName: Full=Glycine decarboxylase; AltName: Full=Glycine dehydrogenase (aminomethyl-transferring); Flags: Precursor"	"GO:0005960; GO:0005739; GO:0016594; GO:0004375; GO:0047960; GO:0016829; GO:0042803; GO:0070280; GO:0030170; GO:0006546; GO:0019464; GO:1903442; GO:0036255"	FALSE	NA
"1401"	"222"	"Whelan2015_D20"	"Gene_0016"	2	5	0.7	NA	NA	"P15505.2"	"RecName: Full=Glycine dehydrogenase (decarboxylating), mitochondrial; AltName: Full=Glycine cleavage system P protein; AltName: Full=Glycine decarboxylase; AltName: Full=Glycine dehydrogenase (aminomethyl-transferring); Flags: Precursor"	"GO:0005960; GO:0005739; GO:0016594; GO:0004375; GO:0047960; GO:0016829; GO:0042803; GO:0070280; GO:0030170; GO:0006546; GO:0019464; GO:1903442; GO:0036255"	FALSE	NA
"1402"	"222"	"Whelan2015_D10"	"Gene_0016"	2	5	0.7	NA	NA	"P15505.2"	"RecName: Full=Glycine dehydrogenase (decarboxylating), mitochondrial; AltName: Full=Glycine cleavage system P protein; AltName: Full=Glycine decarboxylase; AltName: Full=Glycine dehydrogenase (aminomethyl-transferring); Flags: Precursor"	"GO:0005960; GO:0005739; GO:0016594; GO:0004375; GO:0047960; GO:0016829; GO:0042803; GO:0070280; GO:0030170; GO:0006546; GO:0019464; GO:1903442; GO:0036255"	FALSE	NA
"1403"	"222"	"Borowiec2015_Total1080"	"OG181.fasta.aln_gene222"	4	5	0.7	"EOG091G019V"	"glycine dehydrogenase (decarboxylating)"	NA	NA	NA	NA	"glycine dehydrogenase (decarboxylating)"
"1404"	"223"	"Whelan2015_D1"	"Gene_0305"	2	5	0.7	NA	NA	"Q5R5Y2.1"	"RecName: Full=Ribulose-phosphate 3-epimerase; AltName: Full=Ribulose-5-phosphate-3-epimerase"	"GO:0046872; GO:0004750; GO:0005975; GO:0006098"	FALSE	NA
"1405"	"223"	"Hejnol2009"	"Tribe3016_0"	4	5	0.7	NA	NA	"Q2QD12.1"	"RecName: Full=Ribulose-phosphate 3-epimerase-like protein 1; AltName: Full=Ribulose-5-phosphate-3-epimerase-like protein 1"	"GO:0005829; GO:0046872; GO:0004750; GO:0044262; GO:0019323; GO:0006098; GO:0009052"	FALSE	NA
"1406"	"223"	"Whelan2015_D20"	"Gene_0305"	2	5	0.7	NA	NA	"Q5R5Y2.1"	"RecName: Full=Ribulose-phosphate 3-epimerase; AltName: Full=Ribulose-5-phosphate-3-epimerase"	"GO:0046872; GO:0004750; GO:0005975; GO:0006098"	FALSE	NA
"1407"	"223"	"Borowiec2015_Total1080"	"OG182.fasta.aln_gene223"	4	5	0.7	NA	NA	NA	NA	NA	NA	NA
"1408"	"223"	"Whelan2015_D10"	"Gene_0305"	2	5	0.7	NA	NA	"Q5R5Y2.1"	"RecName: Full=Ribulose-phosphate 3-epimerase; AltName: Full=Ribulose-5-phosphate-3-epimerase"	"GO:0046872; GO:0004750; GO:0005975; GO:0006098"	FALSE	NA
"1409"	"224"	"Simion2017"	"V2META14203-42-Calc_Hmm10-BMGE05"	4	5	1	NA	NA	"P08836.2"	"RecName: Full=Farnesyl pyrophosphate synthase; Short=FPP synthase; Short=FPS; AltName: Full=(2E,6E)-farnesyl diphosphate synthase; AltName: Full=Dimethylallyltranstransferase; AltName: Full=Farnesyl diphosphate synthase; AltName: Full=Geranyltranstransferase"	"GO:0005737; GO:0004161; GO:0004337; GO:0046872; GO:0006695; GO:0045337; GO:0033384"	FALSE	NA
"1410"	"224"	"Hejnol2009"	"Tribe1806_0"	4	5	1	NA	NA	"P08836.2"	"RecName: Full=Farnesyl pyrophosphate synthase; Short=FPP synthase; Short=FPS; AltName: Full=(2E,6E)-farnesyl diphosphate synthase; AltName: Full=Dimethylallyltranstransferase; AltName: Full=Farnesyl diphosphate synthase; AltName: Full=Geranyltranstransferase"	"GO:0005737; GO:0004161; GO:0004337; GO:0046872; GO:0006695; GO:0045337; GO:0033384"	FALSE	NA
"1411"	"224"	"Chang2015"	"fpps"	4	5	1	NA	NA	"P08836.2"	"RecName: Full=Farnesyl pyrophosphate synthase; Short=FPP synthase; Short=FPS; AltName: Full=(2E,6E)-farnesyl diphosphate synthase; AltName: Full=Dimethylallyltranstransferase; AltName: Full=Farnesyl diphosphate synthase; AltName: Full=Geranyltranstransferase"	"GO:0005737; GO:0004161; GO:0004337; GO:0046872; GO:0006695; GO:0045337; GO:0033384"	FALSE	NA
"1412"	"224"	"Borowiec2015_Total1080"	"OG258.fasta.aln_gene305"	4	5	1	NA	NA	NA	NA	NA	NA	NA
"1413"	"224"	"Ryan2013_est"	"gene12"	4	5	1	NA	NA	"P08836.2"	"RecName: Full=Farnesyl pyrophosphate synthase; Short=FPP synthase; Short=FPS; AltName: Full=(2E,6E)-farnesyl diphosphate synthase; AltName: Full=Dimethylallyltranstransferase; AltName: Full=Farnesyl diphosphate synthase; AltName: Full=Geranyltranstransferase"	"GO:0005737; GO:0004161; GO:0004337; GO:0046872; GO:0006695; GO:0045337; GO:0033384"	FALSE	NA
"1414"	"225"	"Whelan2015_D1"	"Gene_0834"	2	5	0.7	NA	NA	"F7E727.1"	"RecName: Full=ATP-dependent (S)-NAD(P)H-hydrate dehydratase; AltName: Full=ATP-dependent NAD(P)HX dehydratase; AltName: Full=Carbohydrate kinase domain-containing protein; AltName: Full=NAD(P)HX dehydratase"	"GO:0005739; GO:0052855; GO:0005524; GO:0047453; GO:0046496"	FALSE	NA
"1415"	"225"	"Borowiec2015_Total1080"	"OG285.fasta.aln_gene334"	4	5	0.7	NA	NA	NA	NA	NA	NA	NA
"1416"	"225"	"Simion2017"	"V2META15136-42-Calc_Hmm10-BMGE05"	4	5	0.7	NA	NA	"Q17NP0.1"	"RecName: Full=ATP-dependent (S)-NAD(P)H-hydrate dehydratase; AltName: Full=ATP-dependent NAD(P)HX dehydratase"	"GO:0052855; GO:0005524; GO:0047453; GO:0046496"	FALSE	NA
"1417"	"225"	"Whelan2015_D10"	"Gene_0834"	2	5	0.7	NA	NA	"F7E727.1"	"RecName: Full=ATP-dependent (S)-NAD(P)H-hydrate dehydratase; AltName: Full=ATP-dependent NAD(P)HX dehydratase; AltName: Full=Carbohydrate kinase domain-containing protein; AltName: Full=NAD(P)HX dehydratase"	"GO:0005739; GO:0052855; GO:0005524; GO:0047453; GO:0046496"	FALSE	NA
"1418"	"225"	"Whelan2015_D20"	"Gene_0834"	2	5	0.7	NA	NA	"F7E727.1"	"RecName: Full=ATP-dependent (S)-NAD(P)H-hydrate dehydratase; AltName: Full=ATP-dependent NAD(P)HX dehydratase; AltName: Full=Carbohydrate kinase domain-containing protein; AltName: Full=NAD(P)HX dehydratase"	"GO:0005739; GO:0052855; GO:0005524; GO:0047453; GO:0046496"	FALSE	NA
"1419"	"226"	"Whelan2015_D20"	"Gene_0135"	2	5	0.7	NA	NA	"Q7ZW46.1"	"RecName: Full=UDP-xylose and UDP-N-acetylglucosamine transporter; AltName: Full=Solute carrier family 35 member B4"	"GO:0030176; GO:0030173; GO:0022857; GO:0005462; GO:0005464; GO:0008643"	FALSE	NA
"1420"	"226"	"Whelan2015_D10"	"Gene_0135"	2	5	0.7	NA	NA	"Q7ZW46.1"	"RecName: Full=UDP-xylose and UDP-N-acetylglucosamine transporter; AltName: Full=Solute carrier family 35 member B4"	"GO:0030176; GO:0030173; GO:0022857; GO:0005462; GO:0005464; GO:0008643"	FALSE	NA
"1421"	"226"	"Whelan2015_D1"	"Gene_0135"	2	5	0.7	NA	NA	"Q7ZW46.1"	"RecName: Full=UDP-xylose and UDP-N-acetylglucosamine transporter; AltName: Full=Solute carrier family 35 member B4"	"GO:0030176; GO:0030173; GO:0022857; GO:0005462; GO:0005464; GO:0008643"	FALSE	NA
"1422"	"226"	"Borowiec2015_Total1080"	"OG291.fasta.aln_gene341"	4	5	0.7	NA	NA	NA	NA	NA	NA	NA
"1423"	"226"	"Hejnol2009"	"Tribe4375_0"	4	5	0.7	NA	NA	"Q7ZW46.1"	"RecName: Full=UDP-xylose and UDP-N-acetylglucosamine transporter; AltName: Full=Solute carrier family 35 member B4"	"GO:0030176; GO:0030173; GO:0022857; GO:0005462; GO:0005464; GO:0008643"	FALSE	NA
"1424"	"227"	"Ryan2013_est"	"gene198"	4	5	1	NA	NA	"P13619.2"	"RecName: Full=ATP synthase F(0) complex subunit B1, mitochondrial; AltName: Full=ATP synthase peripheral stalk-membrane subunit b; AltName: Full=ATP synthase subunit b; Short=ATPase subunit b; Flags: Precursor"	"GO:0005753; GO:0000276; GO:0015078; GO:0099132; GO:0015986"	FALSE	NA
"1425"	"227"	"Simion2017"	"V2META13457-42-Calc_Hmm10-BMGE05"	4	5	1	NA	NA	"P13619.2"	"RecName: Full=ATP synthase F(0) complex subunit B1, mitochondrial; AltName: Full=ATP synthase peripheral stalk-membrane subunit b; AltName: Full=ATP synthase subunit b; Short=ATPase subunit b; Flags: Precursor"	"GO:0005753; GO:0000276; GO:0015078; GO:0099132; GO:0015986"	FALSE	NA
"1426"	"227"	"Hejnol2009"	"Tribe832_0"	4	5	1	NA	NA	"Q94516.2"	"RecName: Full=ATP synthase subunit b, mitochondrial; Short=ATPase subunit b; AltName: Full=FO-ATP synthase subunit b; Flags: Precursor"	"GO:0000276; GO:0005739; GO:0015078; GO:0099132; GO:0015986; GO:1902600"	FALSE	NA
"1427"	"227"	"Dunn2008"	"Tribe716"	4	5	1	NA	NA	"Q94516.2"	"RecName: Full=ATP synthase subunit b, mitochondrial; Short=ATPase subunit b; AltName: Full=FO-ATP synthase subunit b; Flags: Precursor"	"GO:0000276; GO:0005739; GO:0015078; GO:0099132; GO:0015986; GO:1902600"	FALSE	NA
"1428"	"227"	"Borowiec2015_Total1080"	"OG308.fasta.aln_gene359"	4	5	1	NA	NA	NA	NA	NA	NA	NA
"1429"	"228"	"Nosenko2013_ribo_14615"	"KOG1732"	3	5	0.9	"EOG091G0SNM"	"Uncharacterized protein"	"A5JSS2.1"	"RecName: Full=60S ribosomal protein L21"	"GO:0005829; GO:0005783; GO:0005840; GO:0003735; GO:0006412"	TRUE	"Uncharacterized protein"
"1430"	"228"	"Chang2015"	"rpl21"	4	5	0.9	"EOG091G0SNM"	"Uncharacterized protein"	"P34334.3"	"RecName: Full=60S ribosomal protein L21"	"GO:0022625; GO:0003735; GO:0006412"	TRUE	"Uncharacterized protein"
"1431"	"228"	"Nosenko2013_ribo_11057"	"KOG1732"	3	5	0.9	"EOG091G0SNM"	"Uncharacterized protein"	"A5JSS2.1"	"RecName: Full=60S ribosomal protein L21"	"GO:0005829; GO:0005783; GO:0005840; GO:0003735; GO:0006412"	TRUE	"Uncharacterized protein"
"1432"	"228"	"Philippe2009"	"Gene_0063"	4	5	0.9	"EOG091G0SNM"	"Uncharacterized protein"	"A5JSS2.1"	"RecName: Full=60S ribosomal protein L21"	"GO:0005829; GO:0005783; GO:0005840; GO:0003735; GO:0006412"	TRUE	"Uncharacterized protein"
"1433"	"228"	"Borowiec2015_Total1080"	"OG326.fasta.aln_gene378"	4	5	0.9	"EOG091G0SNM"	"Uncharacterized protein"	NA	NA	NA	NA	"Uncharacterized protein"
"1434"	"229"	"Borowiec2015_Total1080"	"OG337.fasta.aln_gene389"	4	5	1	NA	NA	NA	NA	NA	NA	NA
"1435"	"229"	"Chang2015"	"if2g"	4	5	1	NA	NA	"C9WPN6.2"	"RecName: Full=Eukaryotic translation initiation factor 2 subunit 3, Y-linked; AltName: Full=Eukaryotic translation initiation factor 2 subunit gamma, Y-linked; Short=eIF-2-gamma Y"	"GO:0005737; GO:0005829; GO:0005850; GO:0005525; GO:0003924; GO:0003743; GO:0001731"	FALSE	NA
"1436"	"229"	"Hejnol2009"	"Tribe2206_0"	4	5	1	NA	NA	"C9WPN6.2"	"RecName: Full=Eukaryotic translation initiation factor 2 subunit 3, Y-linked; AltName: Full=Eukaryotic translation initiation factor 2 subunit gamma, Y-linked; Short=eIF-2-gamma Y"	"GO:0005737; GO:0005829; GO:0005850; GO:0005525; GO:0003924; GO:0003743; GO:0001731"	FALSE	NA
"1437"	"229"	"Nosenko2013_ribo_14615"	"KOG0466"	4	5	1	NA	NA	"C9WPN6.2"	"RecName: Full=Eukaryotic translation initiation factor 2 subunit 3, Y-linked; AltName: Full=Eukaryotic translation initiation factor 2 subunit gamma, Y-linked; Short=eIF-2-gamma Y"	"GO:0005737; GO:0005829; GO:0005850; GO:0005525; GO:0003924; GO:0003743; GO:0001731"	FALSE	NA
"1438"	"229"	"Philippe2009"	"Gene_0024"	4	5	1	NA	NA	"P32481.1"	"RecName: Full=Eukaryotic translation initiation factor 2 subunit gamma; Short=eIF-2-gamma"	"GO:0005737; GO:0005829; GO:0016282; GO:0033290; GO:0005850; GO:0043614; GO:0005525; GO:0003924; GO:0003743; GO:0031369; GO:0001731; GO:0045903; GO:0006413"	FALSE	NA
"1439"	"230"	"Ryan2013_est"	"gene223"	4	5	1	NA	NA	"Q4P4X6.2"	"RecName: Full=Eukaryotic translation initiation factor 3 subunit K; Short=eIF3k; AltName: Full=eIF-3 p25"	"GO:0016282; GO:0033290; GO:0005852; GO:0003743; GO:0001732"	FALSE	NA
"1440"	"230"	"Borowiec2015_Total1080"	"OG340.fasta.aln_gene393"	4	5	1	"EOG091G0IXT"	"eukaryotic translation initiation factor 3, subunit K"	NA	NA	NA	NA	"eukaryotic translation initiation factor 3, subunit K"
"1441"	"230"	"Dunn2008"	"Tribe895"	4	5	1	"EOG091G0IXT"	"eukaryotic translation initiation factor 3, subunit K"	"Q28C65.1"	"RecName: Full=Eukaryotic translation initiation factor 3 subunit K; Short=eIF3k; AltName: Full=Eukaryotic translation initiation factor 3 subunit 12; AltName: Full=eIF-3 p25"	"GO:0016282; GO:0033290; GO:0005852; GO:0005634; GO:0043022; GO:0003743; GO:0001732; GO:0006446; GO:0006413"	FALSE	"eukaryotic translation initiation factor 3, subunit K"
"1442"	"230"	"Hejnol2009"	"Tribe1195_0"	4	5	1	NA	NA	"Q28C65.1"	"RecName: Full=Eukaryotic translation initiation factor 3 subunit K; Short=eIF3k; AltName: Full=Eukaryotic translation initiation factor 3 subunit 12; AltName: Full=eIF-3 p25"	"GO:0016282; GO:0033290; GO:0005852; GO:0005634; GO:0043022; GO:0003743; GO:0001732; GO:0006446; GO:0006413"	FALSE	NA
"1443"	"230"	"Simion2017"	"V2META13780-42-Calc_Hmm10-BMGE05"	4	5	1	NA	NA	"A7SGZ5.1"	"RecName: Full=Eukaryotic translation initiation factor 3 subunit K; Short=eIF3k; AltName: Full=eIF-3 p25"	"GO:0016282; GO:0033290; GO:0005852; GO:0043022; GO:0003743; GO:0001732; GO:0006446"	FALSE	NA
"1444"	"231"	"Borowiec2015_Total1080"	"OG353.fasta.aln_gene407"	4	5	0.7	NA	NA	NA	NA	NA	NA	NA
"1445"	"231"	"Whelan2015_D1"	"Gene_0415"	2	5	0.7	NA	NA	"A9JRE2.1"	"RecName: Full=Methylthioribose-1-phosphate isomerase; Short=M1Pi; Short=MTR-1-P isomerase; AltName: Full=S-methyl-5-thioribose-1-phosphate isomerase; AltName: Full=Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein"	"GO:0005737; GO:0005634; GO:0046523; GO:0019509; GO:0019284"	FALSE	NA
"1446"	"231"	"Whelan2015_D10"	"Gene_0415"	2	5	0.7	NA	NA	"A7RF00.1"	"RecName: Full=Methylthioribose-1-phosphate isomerase; Short=M1Pi; Short=MTR-1-P isomerase; AltName: Full=S-methyl-5-thioribose-1-phosphate isomerase; AltName: Full=Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein"	"GO:0005737; GO:0005634; GO:0046523; GO:0019509; GO:0019284"	FALSE	NA
"1447"	"231"	"Moroz2014_3d"	"0415"	4	5	0.7	NA	NA	"Q0VFN1.1"	"RecName: Full=Methylthioribose-1-phosphate isomerase; Short=M1Pi; Short=MTR-1-P isomerase; AltName: Full=S-methyl-5-thioribose-1-phosphate isomerase; AltName: Full=Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein"	"GO:0005737; GO:0005634; GO:0046523; GO:0019509; GO:0019284"	FALSE	NA
"1448"	"231"	"Whelan2015_D20"	"Gene_0415"	2	5	0.7	NA	NA	"A7RF00.1"	"RecName: Full=Methylthioribose-1-phosphate isomerase; Short=M1Pi; Short=MTR-1-P isomerase; AltName: Full=S-methyl-5-thioribose-1-phosphate isomerase; AltName: Full=Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein"	"GO:0005737; GO:0005634; GO:0046523; GO:0019509; GO:0019284"	FALSE	NA
"1449"	"232"	"Whelan2015_D20"	"Gene_0639"	2	5	0.7	NA	NA	"P29540.1"	"RecName: Full=General transcription factor IIE subunit 2; AltName: Full=Transcription initiation factor IIE subunit beta; Short=TFIIE-beta"	"GO:0005673; GO:0003677; GO:0006367"	FALSE	NA
"1450"	"232"	"Whelan2017_full"	"Subset33_01"	4	5	0.7	NA	NA	"P29540.1"	"RecName: Full=General transcription factor IIE subunit 2; AltName: Full=Transcription initiation factor IIE subunit beta; Short=TFIIE-beta"	"GO:0005673; GO:0003677; GO:0006367"	FALSE	NA
"1451"	"232"	"Whelan2015_D1"	"Gene_0639"	2	5	0.7	NA	NA	"P29540.1"	"RecName: Full=General transcription factor IIE subunit 2; AltName: Full=Transcription initiation factor IIE subunit beta; Short=TFIIE-beta"	"GO:0005673; GO:0003677; GO:0006367"	FALSE	NA
"1452"	"232"	"Borowiec2015_Total1080"	"OG357.fasta.aln_gene411"	4	5	0.7	"EOG091G0HXJ"	"general transcription factor IIE, polypeptide 2, beta 34kDa"	NA	NA	NA	NA	"general transcription factor IIE, polypeptide 2, beta 34kDa"
"1453"	"232"	"Whelan2015_D10"	"Gene_0639"	2	5	0.7	NA	NA	"P29540.1"	"RecName: Full=General transcription factor IIE subunit 2; AltName: Full=Transcription initiation factor IIE subunit beta; Short=TFIIE-beta"	"GO:0005673; GO:0003677; GO:0006367"	FALSE	NA
"1454"	"233"	"Borowiec2015_Total1080"	"OG647.fasta.aln_gene712"	2	5	0.5	NA	NA	NA	NA	NA	NA	NA
"1455"	"233"	"Borowiec2015_Total1080"	"OG383.fasta.aln_gene438"	2	5	0.5	NA	NA	NA	NA	NA	NA	NA
"1456"	"233"	"Ryan2013_est"	"gene222"	2	5	0.5	NA	NA	"O94826.1"	"RecName: Full=Mitochondrial import receptor subunit TOM70; AltName: Full=Mitochondrial precursor proteins import receptor; AltName: Full=Translocase of outer membrane 70 kDa subunit; AltName: Full=Translocase of outer mitochondrial membrane protein 70"	"GO:0070062; GO:0016021; GO:0016020; GO:0005741; GO:0005742; GO:0005739; GO:0008320; GO:0006626"	FALSE	NA
"1457"	"233"	"Simion2017"	"V2META12900-42-Calc_Hmm10-BMGE05"	3	5	0.5	NA	NA	"Q75Q39.1"	"RecName: Full=Mitochondrial import receptor subunit TOM70; AltName: Full=Mitochondrial precursor proteins import receptor; AltName: Full=Translocase of outer membrane 70 kDa subunit; AltName: Full=Translocase of outer mitochondrial membrane protein 70"	"GO:0031307; GO:0005742; GO:0061052; GO:1904591; GO:0097068"	FALSE	NA
"1458"	"233"	"Simion2017"	"V2META15885-42-Calc_Hmm10-BMGE05"	1	5	0.5	NA	NA	"Q91Z38.1"	"RecName: Full=Tetratricopeptide repeat protein 1; Short=TPR repeat protein 1"	"GO:0005829"	FALSE	NA
"1459"	"234"	"Whelan2017_full"	"Subset13_02"	4	5	1	NA	NA	"C9J202.1"	"RecName: Full=Putative glycosyltransferase ALG1L2"	"GO:0005783; GO:0000030; GO:0006486"	FALSE	NA
"1460"	"234"	"Borowiec2015_Total1080"	"OG395.fasta.aln_gene451"	4	5	1	NA	NA	NA	NA	NA	NA	NA
"1461"	"234"	"Moroz2014_3d"	"0205"	4	5	1	NA	NA	"Q921Q3.3"	"RecName: Full=Chitobiosyldiphosphodolichol beta-mannosyltransferase; AltName: Full=Asparagine-linked glycosylation protein 1 homolog; AltName: Full=Beta-1,4-mannosyltransferase; AltName: Full=GDP-Man:GlcNAc2-PP-dolichol mannosyltransferase; AltName: Full=GDP-mannose-dolichol diphosphochitobiose mannosyltransferase"	"GO:0005783; GO:0005789; GO:0016021; GO:0004578; GO:0006486"	FALSE	NA
"1462"	"234"	"Whelan2015_D1"	"Gene_0205"	4	5	1	NA	NA	"Q5R7A2.1"	"RecName: Full=Chitobiosyldiphosphodolichol beta-mannosyltransferase; AltName: Full=Asparagine-linked glycosylation protein 1 homolog; AltName: Full=Beta-1,4-mannosyltransferase; AltName: Full=GDP-Man:GlcNAc2-PP-dolichol mannosyltransferase; AltName: Full=GDP-mannose-dolichol diphosphochitobiose mannosyltransferase"	"GO:0005789; GO:0016021; GO:0004578; GO:0006486"	FALSE	NA
"1463"	"234"	"Simion2017"	"V2META12748-42-Calc_Hmm10-BMGE05"	4	5	1	NA	NA	"C9J202.1"	"RecName: Full=Putative glycosyltransferase ALG1L2"	"GO:0005783; GO:0000030; GO:0006486"	FALSE	NA
"1464"	"235"	"Whelan2015_D10"	"Gene_0037"	2	5	0.7	NA	NA	"Q9VBX1.2"	"RecName: Full=Nuclear export mediator factor NEMF homolog; AltName: Full=Protein Caliban"	"GO:0005634; GO:1990112; GO:0043023; GO:0000049; GO:1902231; GO:1902167; GO:0006611; GO:0072344; GO:1990116"	FALSE	NA
"1465"	"235"	"Whelan2015_D20"	"Gene_0037"	2	5	0.7	NA	NA	"Q9VBX1.2"	"RecName: Full=Nuclear export mediator factor NEMF homolog; AltName: Full=Protein Caliban"	"GO:0005634; GO:1990112; GO:0043023; GO:0000049; GO:1902231; GO:1902167; GO:0006611; GO:0072344; GO:1990116"	FALSE	NA
