mscript1	dataset1	part1	mscript2	dataset2	part2	count
Moroz2014	ED3a	0522	Borowiec2015	Total1080	OG124.fasta.aln_gene164	6
Moroz2014	ED3a	0522	Moroz2014	ED3a	0522	22
Moroz2014	ED3a	0524	Moroz2014	ED3a	0524	17
Moroz2014	ED3a	0525	Moroz2014	ED3a	0525	24
Moroz2014	ED3a	0526	Moroz2014	ED3a	0526	28
Moroz2014	ED3a	0528	Moroz2014	ED3a	0528	23
Moroz2014	ED3a	0532	Moroz2014	ED3a	0532	16
Moroz2014	ED3a	0533	Moroz2014	ED3a	0533	15
Moroz2014	ED3a	0534	Moroz2014	ED3a	0534	24
Moroz2014	ED3a	0535	Moroz2014	ED3a	0535	23
Moroz2014	ED3a	0536	Moroz2014	ED3a	0536	20
Moroz2014	ED3a	0537	Moroz2014	ED3a	0537	22
Moroz2014	ED3a	0538	Borowiec2015	Total1080	OG65.fasta.aln_gene726	1
Moroz2014	ED3a	0538	Moroz2014	ED3a	0538	17
Moroz2014	ED3a	0540	Moroz2014	ED3a	0540	23
Moroz2014	ED3a	0543	Moroz2014	ED3a	0543	8
Moroz2014	ED3a	0544	Moroz2014	ED3a	0544	22
Moroz2014	ED3a	0545	Moroz2014	ED3a	0545	18
Moroz2014	ED3a	0546	Moroz2014	ED3a	0546	24
Moroz2014	ED3a	0547	Moroz2014	ED3a	0547	30
Moroz2014	ED3a	0548	Moroz2014	ED3a	0548	24
Moroz2014	ED3a	0549	Borowiec2015	Total1080	OG70.fasta.aln_gene781	1
Moroz2014	ED3a	0549	Moroz2014	ED3a	0549	19
Moroz2014	ED3a	0550	Moroz2014	ED3a	0550	26
Moroz2014	ED3a	0551	Moroz2014	ED3a	0551	20
Moroz2014	ED3a	0552	Hejnol2009	Hejnol2009	Tribe1686_0	1
Moroz2014	ED3a	0552	Moroz2014	ED3a	0552	27
Moroz2014	ED3a	0553	Moroz2014	ED3a	0553	37
Moroz2014	ED3a	0554	Moroz2014	ED3a	0554	23
Moroz2014	ED3a	0556	Moroz2014	ED3a	0556	20
Moroz2014	ED3a	0557	Moroz2014	ED3a	0557	18
Moroz2014	ED3a	0558	Chang2015	Chang2015	ef2_01	1
Moroz2014	ED3a	0558	Moroz2014	ED3a	0558	40
Moroz2014	ED3a	0559	Moroz2014	ED3a	0559	30
Moroz2014	ED3a	0560	Moroz2014	ED3a	0560	21
Moroz2014	ED3a	0562	Moroz2014	ED3a	0562	19
Moroz2014	ED3a	0563	Moroz2014	ED3a	0563	21
Moroz2014	ED3a	0564	Moroz2014	ED3a	0564	21
Moroz2014	ED3a	0564	Ryan2013	est.opisthokonta	gene129	4
Moroz2014	ED3a	0565	Moroz2014	ED3a	0565	21
Moroz2014	ED3a	0566	Moroz2014	ED3a	0566	33
Moroz2014	ED3a	0568	Moroz2014	ED3a	0568	24
Moroz2014	ED3a	0569	Moroz2014	ED3a	0569	28
Moroz2014	ED3a	0570	Moroz2014	ED3a	0570	26
Moroz2014	ED3a	0572	Moroz2014	ED3a	0572	29
Moroz2014	ED3a	0574	Moroz2014	ED3a	0574	23
Moroz2014	ED3a	0575	Moroz2014	ED3a	0575	31
Moroz2014	ED3a	0575	Ryan2013	genome.opisthokonta	gene191	2
Moroz2014	ED3a	0576	Moroz2014	ED3a	0576	21
Moroz2014	ED3a	0577	Moroz2014	ED3a	0577	21
Moroz2014	ED3a	0578	Moroz2014	ED3a	0578	18
Moroz2014	ED3a	0579	Chang2015	Chang2015	rf1	28
Moroz2014	ED3a	0579	Moroz2014	ED3a	0579	33
Moroz2014	ED3a	0579	Ryan2013	genome.opisthokonta	gene182	12
Moroz2014	ED3a	0579	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META14096-42-Calc_Hmm10-BMGE05	17
Moroz2014	ED3a	0580	Moroz2014	ED3a	0580	22
Moroz2014	ED3a	0581	Moroz2014	ED3a	0581	28
Moroz2014	ED3a	0585	Chang2015	Chang2015	vatb	30
Moroz2014	ED3a	0585	Moroz2014	ED3a	0585	38
Moroz2014	ED3a	0585	Philippe2009	Philippe2009	srp54	9
Moroz2014	ED3a	0585	Whelan2015	Dataset1_FullData	Gene_0585	6
Moroz2014	ED3a	0586	Moroz2014	ED3a	0586	34
Moroz2014	ED3a	0587	Moroz2014	ED3a	0587	19
Moroz2014	ED3a	0588	Moroz2014	ED3a	0588	36
Moroz2014	ED3a	0589	Moroz2014	ED3a	0589	19
Moroz2014	ED3a	0594	Moroz2014	ED3a	0594	16
Moroz2014	ED3a	0596	Moroz2014	ED3a	0596	15
Moroz2014	ED3a	0601	Moroz2014	ED3a	0601	16
Moroz2014	ED3a	0603	Moroz2014	ED3a	0603	27
Moroz2014	ED3a	0607	Moroz2014	ED3a	0607	19
Moroz2014	ED3a	0609	Moroz2014	ED3a	0609	15
Moroz2014	ED3a	0610	Moroz2014	ED3a	0610	15
Moroz2014	ED3a	0611	Moroz2014	ED3a	0611	14
Moroz2014	ED3a	0613	Moroz2014	ED3a	0613	20
Moroz2014	ED3a	0614	Moroz2014	ED3a	0614	15
Moroz2014	ED3a	0615	Moroz2014	ED3a	0615	21
Moroz2014	ED3a	0616	Moroz2014	ED3a	0616	18
Moroz2014	ED3a	0617	Moroz2014	ED3a	0617	20
Moroz2014	ED3a	0618	Moroz2014	ED3a	0618	24
Moroz2014	ED3a	0626	Hejnol2009	Hejnol2009	Tribe3426_0	5
Moroz2014	ED3a	0626	Moroz2014	ED3a	0626	14
Moroz2014	ED3a	0626	Moroz2014	ED3d	0626	9
Moroz2014	ED3a	0626	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META16417-42-Calc_Hmm10-BMGE05	4
Moroz2014	ED3a	0626	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0626	5
Moroz2014	ED3a	0626	Whelan2015	Dataset1_FullData	Gene_0626	7
Moroz2014	ED3a	0626	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0626	4
Moroz2014	ED3a	0630	Moroz2014	ED3a	0630	23
Moroz2014	ED3a	0635	Moroz2014	ED3a	0635	20
Moroz2014	ED3a	0636	Moroz2014	ED3a	0636	16
Moroz2014	ED3a	0638	Moroz2014	ED3a	0638	18
Moroz2014	ED3a	0641	Moroz2014	ED3a	0641	18
Moroz2014	ED3a	0644	Moroz2014	ED3a	0644	16
Moroz2014	ED3a	0646	Chang2015	Chang2015	vate	1
Moroz2014	ED3a	0646	Moroz2014	ED3a	0646	29
Moroz2014	ED3a	0646	Philippe2009	Philippe2009	srs	1
Moroz2014	ED3a	0648	Moroz2014	ED3a	0648	25
Moroz2014	ED3a	0656	Moroz2014	ED3a	0656	17
Moroz2014	ED3a	0663	Moroz2014	ED3a	0663	23
Moroz2014	ED3a	0663	Ryan2013	genome.opisthokonta	gene27	3
Moroz2014	ED3a	0664	Moroz2014	ED3a	0664	18
Moroz2014	ED3a	0666	Moroz2014	ED3a	0666	18
Moroz2014	ED3a	0667	Moroz2014	ED3a	0667	21
Moroz2014	ED3a	0669	Moroz2014	ED3a	0669	16
Moroz2014	ED3a	0670	Moroz2014	ED3a	0670	19
Moroz2014	ED3a	0673	Moroz2014	ED3a	0673	20
Moroz2014	ED3a	0675	Moroz2014	ED3a	0675	13
Moroz2014	ED3a	0678	Moroz2014	ED3a	0678	20
Moroz2014	ED3a	0681	Moroz2014	ED3a	0681	14
Moroz2014	ED3a	0682	Moroz2014	ED3a	0682	27
Moroz2014	ED3a	0689	Moroz2014	ED3a	0689	25
Moroz2014	ED3a	0691	Moroz2014	ED3a	0691	27
Moroz2014	ED3a	0692	Moroz2014	ED3a	0692	20
Moroz2014	ED3a	0696	Moroz2014	ED3a	0696	17
Moroz2014	ED3a	0698	Moroz2014	ED3a	0698	22
Moroz2014	ED3a	0699	Moroz2014	ED3a	0699	26
Moroz2014	ED3a	0700	Moroz2014	ED3a	0700	22
Moroz2014	ED3a	0701	Moroz2014	ED3a	0701	26
Moroz2014	ED3a	0702	Moroz2014	ED3a	0702	31
Moroz2014	ED3a	0704	Moroz2014	ED3a	0704	17
Moroz2014	ED3a	0705	Moroz2014	ED3a	0705	32
Moroz2014	ED3a	0706	Moroz2014	ED3a	0706	27
Moroz2014	ED3a	0708	Moroz2014	ED3a	0708	16
Moroz2014	ED3a	0712	Moroz2014	ED3a	0712	25
Moroz2014	ED3a	0713	Moroz2014	ED3a	0713	15
Moroz2014	ED3a	0715	Moroz2014	ED3a	0715	26
Moroz2014	ED3a	0717	Moroz2014	ED3a	0717	13
Moroz2014	ED3a	0720	Moroz2014	ED3a	0720	30
Moroz2014	ED3a	0721	Moroz2014	ED3a	0721	18
Moroz2014	ED3a	0728	Moroz2014	ED3a	0728	24
Moroz2014	ED3a	0729	Moroz2014	ED3a	0729	25
Moroz2014	ED3a	0730	Moroz2014	ED3a	0730	18
Moroz2014	ED3a	0732	Moroz2014	ED3a	0732	29
Moroz2014	ED3a	0733	Moroz2014	ED3a	0733	35
Moroz2014	ED3a	0734	Moroz2014	ED3a	0734	43
Moroz2014	ED3a	0734	Nosenko2013	ribosomal_11057_smatrix	KOG1646	1
Moroz2014	ED3a	0734	Nosenko2013	ribosomal_14615_smatrix	KOG1646	1
Moroz2014	ED3a	0734	Philippe2009	Philippe2009	rps2	1
Moroz2014	ED3a	0735	Moroz2014	ED3a	0735	24
Moroz2014	ED3a	0735	Moroz2014	ED3d	0735	1
Moroz2014	ED3a	0736	Borowiec2015	Total1080	OG319.fasta.aln_gene371	1
Moroz2014	ED3a	0736	Moroz2014	ED3a	0736	21
Moroz2014	ED3a	0738	Moroz2014	ED3a	0738	18
Moroz2014	ED3a	0739	Moroz2014	ED3a	0739	26
Moroz2014	ED3a	0741	Moroz2014	ED3a	0741	17
Moroz2014	ED3a	0742	Moroz2014	ED3a	0742	18
Moroz2014	ED3a	0743	Moroz2014	ED3a	0743	21
Moroz2014	ED3a	0744	Moroz2014	ED3a	0744	19
Moroz2014	ED3a	0746	Moroz2014	ED3a	0746	23
Moroz2014	ED3a	0747	Moroz2014	ED3a	0747	24
Moroz2014	ED3a	0748	Moroz2014	ED3a	0748	15
Moroz2014	ED3a	0751	Moroz2014	ED3a	0751	18
Moroz2014	ED3a	0752	Moroz2014	ED3a	0752	32
Moroz2014	ED3a	0753	Moroz2014	ED3a	0753	33
Moroz2014	ED3a	0754	Moroz2014	ED3a	0754	34
Moroz2014	ED3a	0755	Borowiec2015	Total1080	OG472.fasta.aln_gene534	2
Moroz2014	ED3a	0755	Moroz2014	ED3a	0755	27
Moroz2014	ED3a	0757	Moroz2014	ED3a	0757	24
Moroz2014	ED3a	0758	Moroz2014	ED3a	0758	29
Moroz2014	ED3a	0759	Moroz2014	ED3a	0759	29
Moroz2014	ED3a	0760	Moroz2014	ED3a	0760	42
Moroz2014	ED3a	0761	Moroz2014	ED3a	0761	30
Moroz2014	ED3a	0762	Moroz2014	ED3a	0762	21
Moroz2014	ED3a	0763	Moroz2014	ED3a	0763	25
Moroz2014	ED3a	0764	Moroz2014	ED3a	0764	20
Moroz2014	ED3a	0765	Moroz2014	ED3a	0765	19
Moroz2014	ED3a	0766	Moroz2014	ED3a	0766	24
Moroz2014	ED3a	0767	Moroz2014	ED3a	0767	65
Moroz2014	ED3a	0769	Moroz2014	ED3a	0769	16
Moroz2014	ED3a	0770	Moroz2014	ED3a	0770	24
Moroz2014	ED3a	0773	Moroz2014	ED3a	0773	31
Moroz2014	ED3a	0774	Moroz2014	ED3a	0774	52
Moroz2014	ED3a	0775	Moroz2014	ED3a	0775	19
Moroz2014	ED3a	0776	Moroz2014	ED3a	0776	36
Moroz2014	ED3a	0777	Moroz2014	ED3a	0777	21
Moroz2014	ED3a	0778	Moroz2014	ED3a	0778	18
Moroz2014	ED3a	0780	Moroz2014	ED3a	0780	16
Moroz2014	ED3a	0792	Moroz2014	ED3a	0792	11
Moroz2014	ED3a	0794	Moroz2014	ED3a	0794	28
Moroz2014	ED3a	0794	Ryan2013	est.opisthokonta	gene171	1
Moroz2014	ED3a	0798	Moroz2014	ED3a	0798	17
Moroz2014	ED3a	0799	Moroz2014	ED3a	0799	18
Moroz2014	ED3a	0801	Moroz2014	ED3a	0801	19
Moroz2014	ED3a	0802	Moroz2014	ED3a	0802	22
Moroz2014	ED3a	0803	Moroz2014	ED3a	0803	25
Moroz2014	ED3a	0805	Moroz2014	ED3a	0805	23
Moroz2014	ED3a	0808	Moroz2014	ED3a	0808	23
Moroz2014	ED3a	0809	Moroz2014	ED3a	0809	24
Moroz2014	ED3a	0810	Moroz2014	ED3a	0810	34
Moroz2014	ED3a	0812	Hejnol2009	Hejnol2009	Tribe1871_0	3
Moroz2014	ED3a	0812	Moroz2014	ED3a	0812	16
Moroz2014	ED3a	0812	Ryan2013	est.opisthokonta	gene374	4
Moroz2014	ED3a	0813	Moroz2014	ED3a	0813	17
Moroz2014	ED3a	0814	Moroz2014	ED3a	0814	23
Moroz2014	ED3a	0815	Hejnol2009	Hejnol2009	Tribe2135_0	12
Moroz2014	ED3a	0815	Moroz2014	ED3a	0815	17
Moroz2014	ED3a	0815	Ryan2013	est.opisthokonta	gene378	10
Moroz2014	ED3a	0817	Moroz2014	ED3a	0817	18
Moroz2014	ED3a	0820	Moroz2014	ED3a	0820	20
Moroz2014	ED3a	0821	Moroz2014	ED3a	0821	17
Moroz2014	ED3a	0823	Moroz2014	ED3a	0823	21
Moroz2014	ED3a	0825	Moroz2014	ED3a	0825	20
Moroz2014	ED3a	0826	Moroz2014	ED3a	0826	20
Moroz2014	ED3a	0827	Moroz2014	ED3a	0827	18
Moroz2014	ED3a	0828	Moroz2014	ED3a	0828	18
Moroz2014	ED3a	0829	Moroz2014	ED3a	0829	29
Moroz2014	ED3a	0830	Moroz2014	ED3a	0830	14
Moroz2014	ED3a	0831	Moroz2014	ED3a	0831	22
Moroz2014	ED3a	0833	Moroz2014	ED3a	0833	25
Moroz2014	ED3a	0836	Moroz2014	ED3a	0836	16
Moroz2014	ED3a	0838	Moroz2014	ED3a	0838	36
Moroz2014	ED3a	0839	Moroz2014	ED3a	0839	26
Moroz2014	ED3a	0840	Moroz2014	ED3a	0840	20
Moroz2014	ED3a	0846	Moroz2014	ED3a	0846	20
Moroz2014	ED3a	0847	Moroz2014	ED3a	0847	17
Moroz2014	ED3a	0848	Chang2015	Chang2015	vatpased	15
Moroz2014	ED3a	0848	Hejnol2009	Hejnol2009	Tribe1465_0	14
Moroz2014	ED3a	0848	Moroz2014	ED3a	0848	28
Moroz2014	ED3a	0849	Moroz2014	ED3a	0849	22
Moroz2014	ED3a	0851	Chang2015	Chang2015	psmb_01	14
Moroz2014	ED3a	0851	Moroz2014	ED3a	0851	31
Moroz2014	ED3a	0851	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META12531-42-Calc_Hmm10-BMGE05	13
Moroz2014	ED3a	0853	Moroz2014	ED3a	0853	20
Moroz2014	ED3a	0854	Moroz2014	ED3a	0854	19
Moroz2014	ED3a	0856	Moroz2014	ED3a	0856	18
Moroz2014	ED3a	0858	Moroz2014	ED3a	0858	60
Moroz2014	ED3a	0858	Nosenko2013	nonribosomal_9187_smatrix	KOG1373	4
Moroz2014	ED3a	0859	Moroz2014	ED3a	0859	24
Moroz2014	ED3a	0859	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META12014-2-42-Calc_Hmm10-BMGE05	1
Moroz2014	ED3a	0861	Borowiec2015	Total1080	OG78.fasta.aln_gene866	14
Moroz2014	ED3a	0861	Chang2015	Chang2015	psma_01	2
Moroz2014	ED3a	0861	Moroz2014	ED3a	0861	42
Moroz2014	ED3a	0861	Philippe2009	Philippe2009	nsf2-A	24
Moroz2014	ED3a	0861	Ryan2013	est.opisthokonta	gene23	13
Moroz2014	ED3a	0861	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META14414-42-Calc_Hmm10-BMGE05	19
Moroz2014	ED3a	0862	Moroz2014	ED3a	0862	25
Moroz2014	ED3a	0864	Moroz2014	ED3a	0864	17
Moroz2014	ED3a	0866	Moroz2014	ED3a	0866	18
Moroz2014	ED3a	0868	Moroz2014	ED3a	0868	33
Moroz2014	ED3a	0871	Moroz2014	ED3a	0871	24
Moroz2014	ED3a	0872	Moroz2014	ED3a	0872	31
Moroz2014	ED3a	0874	Moroz2014	ED3a	0874	19
Moroz2014	ED3a	0875	Moroz2014	ED3a	0875	17
Moroz2014	ED3a	0876	Moroz2014	ED3a	0876	18
Moroz2014	ED3a	0877	Moroz2014	ED3a	0877	18
Moroz2014	ED3a	0878	Moroz2014	ED3a	0878	18
Moroz2014	ED3a	0879	Moroz2014	ED3a	0879	19
Moroz2014	ED3a	0880	Moroz2014	ED3a	0880	17
Moroz2014	ED3a	0881	Moroz2014	ED3a	0881	30
Moroz2014	ED3a	0885	Moroz2014	ED3a	0885	27
Moroz2014	ED3a	0887	Moroz2014	ED3a	0887	33
Moroz2014	ED3a	0889	Moroz2014	ED3a	0889	23
Moroz2014	ED3a	0892	Moroz2014	ED3a	0892	24
Moroz2014	ED3a	0893	Moroz2014	ED3a	0893	23
Moroz2014	ED3a	0894	Moroz2014	ED3a	0894	21
Moroz2014	ED3a	0896	Chang2015	Chang2015	rpo_01	1
Moroz2014	ED3a	0896	Moroz2014	ED3a	0896	18
Moroz2014	ED3a	0898	Moroz2014	ED3a	0898	25
Moroz2014	ED3a	0900	Moroz2014	ED3a	0900	34
Moroz2014	ED3a	0900	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META12513-42-Calc_Hmm10-BMGE05	1
Moroz2014	ED3a	0901	Moroz2014	ED3a	0901	40
Moroz2014	ED3a	0903	Moroz2014	ED3a	0903	28
Moroz2014	ED3a	0904	Moroz2014	ED3a	0904	25
Moroz2014	ED3a	0905	Moroz2014	ED3a	0905	24
Moroz2014	ED3a	0906	Moroz2014	ED3a	0906	17
Moroz2014	ED3a	0907	Moroz2014	ED3a	0907	18
Moroz2014	ED3a	0913	Moroz2014	ED3a	0913	2
Moroz2014	ED3a	0915	Moroz2014	ED3a	0915	25
Moroz2014	ED3a	0920	Hejnol2009	Hejnol2009	Tribe2322_0	6
Moroz2014	ED3a	0920	Moroz2014	ED3a	0920	13
Moroz2014	ED3a	0920	Ryan2013	est.opisthokonta	gene327	8
Moroz2014	ED3a	0922	Moroz2014	ED3a	0922	19
Moroz2014	ED3a	0923	Borowiec2015	Total1080	OG309.fasta.aln_gene360	8
Moroz2014	ED3a	0923	Hejnol2009	Hejnol2009	Tribe2504_0	3
Moroz2014	ED3a	0923	Moroz2014	ED3a	0923	4
Moroz2014	ED3a	0923	Ryan2013	est.opisthokonta	gene362	7
Moroz2014	ED3a	0924	Moroz2014	ED3a	0924	17
Moroz2014	ED3a	0925	Moroz2014	ED3a	0925	15
Moroz2014	ED3a	0932	Moroz2014	ED3a	0932	21
Moroz2014	ED3a	0934	Moroz2014	ED3a	0934	18
Moroz2014	ED3a	0936	Moroz2014	ED3a	0936	17
Moroz2014	ED3a	0937	Moroz2014	ED3a	0937	23
Moroz2014	ED3a	0940	Moroz2014	ED3a	0940	23
Moroz2014	ED3a	0941	Moroz2014	ED3a	0941	24
Moroz2014	ED3a	0942	Moroz2014	ED3a	0942	22
Moroz2014	ED3a	0943	Moroz2014	ED3a	0943	35
Moroz2014	ED3a	0948	Moroz2014	ED3a	0948	21
Moroz2014	ED3a	0951	Moroz2014	ED3a	0951	21
Moroz2014	ED3a	0953	Moroz2014	ED3a	0953	27
Moroz2014	ED3a	0955	Moroz2014	ED3a	0955	30
Moroz2014	ED3a	0956	Moroz2014	ED3a	0956	19
Moroz2014	ED3a	0958	Moroz2014	ED3a	0958	18
Moroz2014	ED3a	0959	Moroz2014	ED3a	0959	15
Moroz2014	ED3a	0961	Moroz2014	ED3a	0961	17
Moroz2014	ED3a	0962	Moroz2014	ED3a	0962	18
Moroz2014	ED3a	0963	Moroz2014	ED3a	0963	19
Moroz2014	ED3a	0964	Moroz2014	ED3a	0964	24
Moroz2014	ED3a	0965	Moroz2014	ED3a	0965	40
Moroz2014	ED3a	0967	Moroz2014	ED3a	0967	25
Moroz2014	ED3a	0968	Moroz2014	ED3a	0968	17
Moroz2014	ED3a	0970	Moroz2014	ED3a	0970	20
Moroz2014	ED3a	0973	Moroz2014	ED3a	0973	21
Moroz2014	ED3a	0978	Moroz2014	ED3a	0978	30
Moroz2014	ED3a	0979	Moroz2014	ED3a	0979	39
Moroz2014	ED3a	0980	Moroz2014	ED3a	0980	16
Moroz2014	ED3a	0982	Moroz2014	ED3a	0982	34
Moroz2014	ED3a	0984	Moroz2014	ED3a	0984	25
Moroz2014	ED3a	0987	Moroz2014	ED3a	0987	33
Moroz2014	ED3a	0989	Moroz2014	ED3a	0989	22
Moroz2014	ED3a	0990	Moroz2014	ED3a	0990	24
Moroz2014	ED3a	0991	Moroz2014	ED3a	0991	20
Moroz2014	ED3a	0992	Moroz2014	ED3a	0992	30
Moroz2014	ED3a	0995	Hejnol2009	Hejnol2009	Tribe3581_0	7
Moroz2014	ED3a	0995	Moroz2014	ED3a	0995	23
Moroz2014	ED3a	0995	Ryan2013	genome.opisthokonta	gene9	7
Moroz2014	ED3a	0996	Moroz2014	ED3a	0996	23
Moroz2014	ED3a	0997	Moroz2014	ED3a	0997	20
Moroz2014	ED3a	0998	Moroz2014	ED3a	0998	15
Moroz2014	ED3a	0999	Moroz2014	ED3a	0999	20
Moroz2014	ED3a	1000	Moroz2014	ED3a	1000	20
Moroz2014	ED3a	1001	Moroz2014	ED3a	1001	25
Moroz2014	ED3a	1002	Moroz2014	ED3a	1002	20
Moroz2014	ED3a	1003	Moroz2014	ED3a	1003	22
Moroz2014	ED3a	1005	Moroz2014	ED3a	1005	39
Moroz2014	ED3a	1006	Moroz2014	ED3a	1006	19
Moroz2014	ED3a	1007	Moroz2014	ED3a	1007	14
Moroz2014	ED3a	1007	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11707-1-42-Calc_Hmm10-BMGE05	5
Moroz2014	ED3a	1009	Moroz2014	ED3a	1009	30
Moroz2014	ED3a	1011	Moroz2014	ED3a	1011	20
Moroz2014	ED3a	1012	Moroz2014	ED3a	1012	16
Moroz2014	ED3a	1013	Moroz2014	ED3a	1013	26
Moroz2014	ED3a	1014	Moroz2014	ED3a	1014	17
Moroz2014	ED3a	1015	Moroz2014	ED3a	1015	26
Moroz2014	ED3a	1016	Moroz2014	ED3a	1016	26
Moroz2014	ED3a	1017	Moroz2014	ED3a	1017	18
Moroz2014	ED3a	1018	Moroz2014	ED3a	1018	24
Moroz2014	ED3a	1020	Moroz2014	ED3a	1020	24
Moroz2014	ED3a	1021	Moroz2014	ED3a	1021	22
Moroz2014	ED3a	1022	Moroz2014	ED3a	1022	20
Moroz2014	ED3a	1023	Moroz2014	ED3a	1023	26
Moroz2014	ED3a	1024	Moroz2014	ED3a	1024	24
Moroz2014	ED3a	1025	Moroz2014	ED3a	1025	22
Moroz2014	ED3a	1026	Moroz2014	ED3a	1026	17
Moroz2014	ED3a	1027	Moroz2014	ED3a	1027	28
Moroz2014	ED3a	1028	Moroz2014	ED3a	1028	25
Moroz2014	ED3a	1029	Moroz2014	ED3a	1029	37
Moroz2014	ED3a	1030	Moroz2014	ED3a	1030	36
Moroz2014	ED3a	1031	Moroz2014	ED3a	1031	24
Moroz2014	ED3a	1032	Moroz2014	ED3a	1032	23
Moroz2014	ED3a	1032	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10380-1-1-2-42-Calc_Hmm10-BMGE05	1
Moroz2014	ED3a	1033	Moroz2014	ED3a	1033	16
Moroz2014	ED3a	1034	Moroz2014	ED3a	1034	17
Moroz2014	ED3a	1035	Moroz2014	ED3a	1035	22
Moroz2014	ED3d	0012	Moroz2014	ED3d	0012	19
Moroz2014	ED3d	0040	Moroz2014	ED3d	0040	12
Moroz2014	ED3d	0041	Moroz2014	ED3d	0041	24
Moroz2014	ED3d	0054	Moroz2014	ED3d	0054	27
Moroz2014	ED3d	0057	Moroz2014	ED3d	0057	23
Moroz2014	ED3d	0074	Moroz2014	ED3d	0074	32
Moroz2014	ED3d	0076	Moroz2014	ED3d	0076	20
Moroz2014	ED3d	0082	Moroz2014	ED3d	0082	29
Moroz2014	ED3d	0086	Moroz2014	ED3d	0086	25
Moroz2014	ED3d	0094	Moroz2014	ED3d	0094	17
Moroz2014	ED3d	0106	Moroz2014	ED3d	0106	25
Moroz2014	ED3d	0125	Moroz2014	ED3d	0125	6
Moroz2014	ED3d	0129	Borowiec2015	Total1080	OG904.fasta.aln_gene990	13
Moroz2014	ED3d	0129	Dunn2008	Dunn2008	Tribe740	8
Moroz2014	ED3d	0129	Hejnol2009	Hejnol2009	Tribe967_0	11
Moroz2014	ED3d	0129	Moroz2014	ED3d	0129	30
Moroz2014	ED3d	0129	Ryan2013	est.opisthokonta	gene160	13
Moroz2014	ED3d	0129	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0129	23
Moroz2014	ED3d	0129	Whelan2015	Dataset1_FullData	Gene_0129	23
Moroz2014	ED3d	0129	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0129	23
Moroz2014	ED3d	0139	Moroz2014	ED3d	0139	38
Moroz2014	ED3d	0139	Ryan2013	est.opisthokonta	gene92	16
Moroz2014	ED3d	0139	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META14923-42-Calc_Hmm10-BMGE05	1
Moroz2014	ED3d	0145	Moroz2014	ED3d	0145	19
Moroz2014	ED3d	0146	Moroz2014	ED3d	0146	23
Moroz2014	ED3d	0157	Moroz2014	ED3d	0157	26
Moroz2014	ED3d	0170	Moroz2014	ED3d	0170	18
Moroz2014	ED3d	0170	Philippe2009	Philippe2009	ar21	6
Moroz2014	ED3d	0174	Moroz2014	ED3d	0174	36
Moroz2014	ED3d	0175	Moroz2014	ED3d	0175	29
Moroz2014	ED3d	0178	Moroz2014	ED3d	0178	24
Moroz2014	ED3d	0179	Moroz2014	ED3d	0179	32
Moroz2014	ED3d	0180	Moroz2014	ED3d	0180	24
Moroz2014	ED3d	0205	Moroz2014	ED3d	0205	25
Moroz2014	ED3d	0207	Moroz2014	ED3d	0207	7
Moroz2014	ED3d	0214	Moroz2014	ED3d	0214	27
Moroz2014	ED3d	0224	Moroz2014	ED3d	0224	19
Moroz2014	ED3d	0225	Moroz2014	ED3d	0225	13
Moroz2014	ED3d	0244	Moroz2014	ED3a	0244	23
Moroz2014	ED3d	0244	Moroz2014	ED3d	0244	30
Moroz2014	ED3d	0244	Ryan2013	est.opisthokonta	gene335	12
Moroz2014	ED3d	0251	Moroz2014	ED3d	0251	24
Moroz2014	ED3d	0253	Moroz2014	ED3d	0253	27
Moroz2014	ED3d	0257	Moroz2014	ED3d	0257	23
Moroz2014	ED3d	0265	Moroz2014	ED3d	0265	20
Moroz2014	ED3d	0272	Moroz2014	ED3d	0272	21
Moroz2014	ED3d	0278	Moroz2014	ED3d	0278	21
Moroz2014	ED3d	0289	Moroz2014	ED3d	0289	24
Moroz2014	ED3d	0289	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META13529-42-Calc_Hmm10-BMGE05	1
Moroz2014	ED3d	0289	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Gene_0289	6
Moroz2014	ED3d	0289	Whelan2015	Dataset1_FullData	Gene_0289	6
Moroz2014	ED3d	0289	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Gene_0289	6
Moroz2014	ED3d	0309	Moroz2014	ED3d	0309	27
